,id,embedding,prediction,ground_truth
7156,bx9ek1,"[0.2521513104438782, 0.1790754497051239, 0.17674680054187775, -0.04900837689638138, -0.02431086264550686, -0.04371685907244682, -0.03565681725740433, -0.39079439640045166, -0.07049258053302765, 0.03729969263076782]",2,0
7157,bx0ddg,"[0.5059904456138611, -0.06397650390863419, -0.10775978863239288, 0.1307957023382187, 0.1055365800857544, -0.04657198488712311, 0.22161231935024261, 0.05634519085288048, -0.28053924441337585, -0.3516691029071808]",2,0
7158,bwzn7u,"[0.37014004588127136, -0.14803504943847656, -0.08998913317918777, -0.15931321680545807, 0.04000348970293999, -0.042747993022203445, -0.10556444525718689, 0.3544764816761017, 0.15934577584266663, -0.09537004679441452]",0,0
7159,bwwiy8,"[-0.046693507581949234, -0.07651600241661072, 0.017351791262626648, 0.018175233155488968, 0.2299679070711136, -0.028709806501865387, -0.11679764837026596, -0.02207186445593834, -0.5791933536529541, -0.07400231063365936]",2,0
7160,bwt5cd,"[0.563434362411499, -0.09078437834978104, 0.16239489614963531, -0.01568516716361046, -0.15972694754600525, -0.40812787413597107, -0.029185477644205093, 0.008466721512377262, -0.3472626507282257, -0.42853081226348877]",2,0
7161,bwsgvy,"[0.2432296872138977, 0.1833856850862503, -0.28373828530311584, -0.035873573273420334, -0.05583815276622772, -0.18993818759918213, 0.626998245716095, 0.25559788942337036, 0.02490321919322014, -0.167512908577919]",0,0
7162,bwr6m5,"[-0.08675412833690643, -0.1092115268111229, 0.1602672040462494, -0.002732940251007676, 0.32286325097084045, -0.5364639163017273, -0.04088069126009941, 0.18020722270011902, -0.6260412335395813, -0.11149350553750992]",2,2
7163,bwr39x,"[0.7885118722915649, 0.0556504912674427, -0.1897641271352768, -0.07806313037872314, 0.03290587291121483, -0.32412782311439514, 0.41239312291145325, -0.0060278307646512985, -0.12120437622070312, 0.03277640789747238]",0,0
7164,bwqzgd,"[-0.6639057397842407, 0.053124383091926575, 0.12337047606706619, 0.050910018384456635, 0.04762088507413864, -0.08064219355583191, -0.010806060396134853, 0.5664716958999634, -0.0634143128991127, 0.1277657151222229]",2,1
7165,bwizw4,"[0.36343199014663696, 0.16470368206501007, -0.06568270921707153, -0.20701943337917328, 0.09558412432670593, 0.029497426003217697, 0.4626864194869995, -0.03835795819759369, -0.397553414106369, -0.39537400007247925]",2,2
7166,bwge4c,"[0.009022044017910957, -0.14065541326999664, 0.07191900908946991, 0.059810224920511246, -0.03823493793606758, 0.022430872544646263, -0.0003776449884753674, 0.09595867246389389, -0.07802402973175049, 0.13899323344230652]",2,1
7167,bwfpna,"[-0.45849987864494324, 0.12130697816610336, -0.1749601811170578, 0.13377845287322998, 0.0863683894276619, -0.09816984832286835, -0.2178686559200287, 0.21126896142959595, -0.041795969009399414, -0.16896885633468628]",2,2
7168,bwcu3r,"[-0.12903955578804016, -0.13341866433620453, 0.002874271012842655, 0.04903062433004379, 0.13519282639026642, -0.030970735475420952, -0.1167793944478035, 0.15751446783542633, -0.6132413148880005, -0.09987954795360565]",2,2
7169,bwbqo2,"[0.159390389919281, -0.02035081759095192, -0.09521212428808212, -0.21038229763507843, -0.11321476101875305, -0.005545653868466616, -0.009583160281181335, -0.11601953953504562, -0.022351084277033806, 0.01046841498464346]",0,2
7170,bw54tl,"[-0.316498339176178, 0.1529887169599533, 0.20478400588035583, -0.08785424381494522, -0.026951028034090996, -0.03218544274568558, 0.22443343698978424, -0.04962560907006264, -0.060864321887493134, -0.059136487543582916]",2,1
7171,bw2zjw,"[0.023256368935108185, -0.11803852766752243, -0.07237640023231506, 0.20147652924060822, 0.15705114603042603, -0.4858527183532715, -0.2279418557882309, 0.03991555795073509, -0.12935076653957367, -0.3293890953063965]",2,2
7172,bw0b33,"[0.5609033107757568, -0.003441802691668272, -0.10580585896968842, -0.060662951320409775, 0.10065241158008575, 0.17880018055438995, -0.17664319276809692, 0.11455147713422775, 0.10923819243907928, -0.14500628411769867]",2,1
7173,bvn8nd,"[-0.6251490712165833, 0.013140935450792313, -0.12680812180042267, 0.10480474680662155, 0.24101725220680237, -0.2127053141593933, 0.43686673045158386, 0.2564903199672699, -0.325313538312912, -0.09617147594690323]",2,1
7174,bvletl,"[0.10097222775220871, 0.22937476634979248, -0.15974116325378418, 0.33313480019569397, 0.30331358313560486, -0.0642462968826294, -0.0019412559922784567, -0.059989701956510544, -0.23066525161266327, -0.30900928378105164]",2,1
7175,bvkzf1,"[0.020010624080896378, 0.45645585656166077, -0.17861972749233246, -0.27269336581230164, 0.23572216928005219, -0.12818317115306854, 0.1606149971485138, 0.15418750047683716, -0.40888872742652893, 0.10878882557153702]",2,0
7176,bvkdq0,"[-0.05989387631416321, -0.3268076479434967, -0.3783591389656067, -0.01694432459771633, -0.31300848722457886, -0.0013498141197487712, 0.427272766828537, -0.0974826067686081, -0.1239481195807457, 0.01497906818985939]",0,1
7177,bvjz3b,"[0.24658280611038208, -0.022482644766569138, 0.12106463313102722, -0.3026374280452728, 0.07485835999250412, -0.08233894407749176, 0.39155831933021545, 0.1883501559495926, -0.3206023573875427, -0.0024160919710993767]",0,0
7178,bvaw02,"[0.3343541622161865, -0.0601012147963047, -0.11866821348667145, -0.21201249957084656, -0.2618735134601593, -0.013452902436256409, -0.15244442224502563, 0.08682304620742798, -0.2933701276779175, -0.30895358324050903]",0,2
7179,bv7f5n,"[0.644932746887207, -0.0005468711024150252, -0.053829021751880646, -0.0874466598033905, -0.018490375950932503, -0.11484496295452118, 0.2362971007823944, -0.2002563625574112, -0.17240771651268005, -0.024692902341485023]",0,0
7180,bv2wop,"[0.4628807604312897, -0.033871062099933624, -0.14911742508411407, -0.2659485340118408, 0.09560777246952057, -0.04823264107108116, 0.2216438204050064, 0.3105027377605438, -0.5301975607872009, -0.15297053754329681]",2,1
7181,buz8ep,"[0.38514015078544617, -0.09025835990905762, 0.11530232429504395, -0.09905046969652176, 0.07481186091899872, -0.13453903794288635, 0.04540359228849411, -0.16612565517425537, -0.2789895832538605, -0.21758921444416046]",2,0
7182,buy9tc,"[0.100062295794487, 0.12203353643417358, -0.05595104768872261, 0.11855679750442505, 0.10279426723718643, -0.16590625047683716, 0.3922489285469055, -0.2574364244937897, -0.27262425422668457, -0.26052483916282654]",2,0
7183,buwzvu,"[0.47907015681266785, 0.047189511358737946, -0.06843043118715286, 0.07065527141094208, 0.016847038641572, 0.009693078696727753, 0.3632623851299286, -0.028192374855279922, -0.41334405541419983, -0.17206993699073792]",2,1
7184,buvm5b,"[-0.17889294028282166, -0.03860005736351013, -0.10299225896596909, 0.0005248045781627297, -0.09101494401693344, -0.17661312222480774, 0.46817412972450256, -0.31505656242370605, -0.20681579411029816, -0.3681636154651642]",0,1
7185,buu943,"[-0.6583564281463623, -0.10005241632461548, -0.05410047993063927, -0.08526121824979782, 0.04977194592356682, -0.08434638381004333, -0.310127317905426, 0.1471322923898697, -0.16060137748718262, 0.4899016320705414]",1,0
7186,butarc,"[-0.117335744202137, 0.07051018625497818, -0.06683813035488129, 0.27856671810150146, 0.06946660578250885, -0.33271002769470215, 0.14856775104999542, 0.1712407022714615, -0.38145244121551514, -0.05876709520816803]",2,1
7187,bup2xo,"[0.15506598353385925, -0.03061082400381565, 0.33524447679519653, -0.12301742285490036, 0.09098545461893082, 0.11661630123853683, 0.3307713568210602, -0.25287967920303345, -0.34083354473114014, -0.040876150131225586]",2,2
7188,bunh2n,"[0.3923453986644745, -0.033796679228544235, -0.10062584280967712, -0.19718298316001892, -0.06676466763019562, -0.009864987805485725, 0.228342667222023, 0.0666106790304184, -0.020846404135227203, -0.005325457081198692]",0,0
7189,bukxrv,"[-0.26183828711509705, -0.33626994490623474, 0.02830338664352894, 0.24995344877243042, 0.27205798029899597, -0.22734889388084412, -0.1467609852552414, 0.05537373945116997, -0.20701542496681213, 0.10404584556818008]",2,2
7190,buivzw,"[0.0891762301325798, 0.16453132033348083, -0.0021654656156897545, 0.08404792845249176, 0.20372357964515686, -0.003575586946681142, 0.16162531077861786, -0.2910427153110504, -0.12447948008775711, -0.5449221730232239]",2,0
7191,bufsik,"[0.050909947603940964, -0.028426410630345345, -0.018914544954895973, 0.10424128919839859, 0.3590759038925171, 0.11469852179288864, -0.05833863466978073, -0.1557626575231552, -0.16061852872371674, -0.14892558753490448]",2,1
7192,bufjip,"[-0.4406673312187195, 0.034355245530605316, -0.11144750565290451, 0.05602977052330971, 0.2990962564945221, -0.40927550196647644, -0.11731361597776413, 0.12483859062194824, -0.3588634729385376, -0.12029973417520523]",2,0
7193,buexei,"[-0.13243748247623444, -0.08924156427383423, 0.06018051132559776, -0.002267979783937335, 0.040100663900375366, -0.6960970759391785, 0.31968939304351807, -0.014723841100931168, -0.1543445885181427, 0.1755625456571579]",0,0
7194,budlm5,"[-0.031372640281915665, 0.019856134429574013, -0.42143285274505615, -0.06524358689785004, -0.11574439704418182, -0.14136755466461182, 0.3787428140640259, 0.14352241158485413, 0.014491411857306957, -0.12410174310207367]",0,1
7195,bu8of3,"[0.3766772449016571, 0.08145497739315033, 0.13539524376392365, -0.054528623819351196, -0.0032582832500338554, -0.06619161367416382, 0.0935865044593811, 0.2313438206911087, -0.06871901452541351, -0.08466074615716934]",2,1
7196,bu5xgf,"[0.498832106590271, -0.2691021263599396, 0.0784376710653305, -0.1181175485253334, 0.09808748215436935, 0.04340803623199463, -0.10705099999904633, -0.002702466445043683, -0.3372650146484375, 0.1280018389225006]",0,0
7197,bu5ftd,"[-0.06035809591412544, 0.26943808794021606, 0.10743530839681625, 0.011190527118742466, 0.04468566179275513, -0.06753703206777573, 0.03487790748476982, 0.36324673891067505, -0.30406272411346436, -0.5335416793823242]",2,1
7198,bu3w6s,"[0.0844847783446312, 0.11795814335346222, -0.39291536808013916, 0.04455817490816116, 0.006594392471015453, -0.152369424700737, 0.26487964391708374, -0.07255176454782486, -0.2288566678762436, -0.37352001667022705]",2,1
7199,btzmjf,"[0.004866203758865595, 0.015500403009355068, -0.1338375061750412, -0.05267960578203201, 0.17868314683437347, 0.026398196816444397, -0.18434399366378784, -0.3332746624946594, -0.3691484034061432, 0.021333208307623863]",2,0
7200,bttya3,"[0.16189950704574585, 0.06705136597156525, -0.2054571658372879, -0.16074460744857788, 0.0372714139521122, -0.02602049522101879, 0.16488201916217804, 0.23141610622406006, -0.10813268274068832, -0.3133998513221741]",2,1
7201,btrd2i,"[0.6851449012756348, -0.015185211785137653, 0.2764618992805481, -0.029431652277708054, 0.1971372365951538, -0.0666036605834961, -0.04296385496854782, 0.272657573223114, -0.29206255078315735, -0.02910401113331318]",2,1
7202,btmxtv,"[-0.05148991569876671, -0.00802845973521471, -0.03188895061612129, -0.002024418208748102, 0.29408982396125793, -0.07395775616168976, 0.09647084772586823, -0.19504784047603607, -0.11850135773420334, 0.17330041527748108]",2,1
7203,btdsh6,"[0.08661190420389175, 0.039036620408296585, -0.4979878067970276, 0.4949040412902832, 0.137175053358078, 0.01267198845744133, 0.20129135251045227, -0.04697497561573982, -0.5022934675216675, 0.00697772903367877]",2,1
7204,bt9qur,"[0.035878218710422516, 0.03835426643490791, 0.07996577024459839, -0.4403274655342102, -0.04002312198281288, -0.02361045405268669, 0.3718591034412384, 0.1106586828827858, -0.36225906014442444, -0.25015702843666077]",0,0
7205,bt9qi5,"[-0.020265182480216026, -0.08421657979488373, 0.24104034900665283, -0.04472949728369713, -0.11528962850570679, -0.5580651760101318, 0.4954148232936859, 0.2389630824327469, -0.00515400106087327, 0.08383048325777054]",0,1
7206,bt4gsf,"[-0.2894153594970703, -0.26774924993515015, -0.1043776124715805, -0.062238916754722595, 0.09762948751449585, -0.062069471925497055, 0.20740243792533875, 0.271088570356369, -0.1670801192522049, -0.0865972638130188]",0,1
7207,bt4efe,"[-0.440738320350647, 0.29276904463768005, -0.06456702202558517, -0.08249861001968384, -0.047641120851039886, -0.048338133841753006, 0.0896073579788208, 0.22488543391227722, -0.02993929013609886, -0.10121625661849976]",2,1
7208,bt1x3l,"[-0.03282184526324272, 0.05080782249569893, 0.24236838519573212, -0.02513139881193638, 0.050507429987192154, -0.4758569002151489, 0.4008268713951111, 0.12677474319934845, 0.06958705186843872, 0.1246068999171257]",0,1
7209,bsv3bs,"[0.5243692994117737, -0.0270597692579031, -0.1467636376619339, 0.0026382775977253914, 0.07010568678379059, -0.20563380420207977, -0.18185798823833466, 0.07620209455490112, -0.4417116343975067, -0.013596398755908012]",2,0
7210,bst9jx,"[-0.347368448972702, 0.04539700970053673, -0.3134725093841553, 0.11076948046684265, -0.0858287587761879, -0.12709291279315948, -0.12298353761434555, 0.31654083728790283, -0.04098042845726013, -0.29540544748306274]",2,1
7211,bsrtu6,"[-0.10175721347332001, 0.3435056507587433, -0.07308624684810638, 0.036391012370586395, 0.152618870139122, -0.1486024260520935, -0.13753171265125275, 0.2714816629886627, -0.17769426107406616, -0.5188058614730835]",2,1
7212,bsrghg,"[0.1429448425769806, -0.24725568294525146, 0.28823789954185486, -0.12559884786605835, 0.09464236348867416, 0.22415561974048615, -0.26491716504096985, -0.0686945840716362, -0.5084419250488281, 0.06366915255784988]",2,2
7213,bspvzw,"[-0.24387261271476746, 0.20428091287612915, -0.783868134021759, -0.016498884186148643, 0.05668988451361656, -0.004074688535183668, 0.16999728977680206, 0.23127752542495728, -0.07981862127780914, -0.35788822174072266]",2,1
7214,c9b5hc,"[-0.18076977133750916, -0.057901859283447266, -0.08749309182167053, -0.09340320527553558, 0.3754331171512604, -0.1635611206293106, -0.1699359267950058, 0.15367303788661957, -0.0571838803589344, 0.023968899622559547]",2,2
7215,c99h9r,"[-0.26248112320899963, 0.22036589682102203, -0.19790463149547577, 0.018400633707642555, 0.35793739557266235, -0.09298066049814224, -0.03709009289741516, 0.016132377088069916, -0.3877321481704712, -0.5111057162284851]",2,1
7216,c8xj3a,"[-0.0417923741042614, 0.003763236105442047, -0.5309463739395142, -0.004617233760654926, -0.06798794865608215, -0.12153685092926025, 0.271602064371109, 0.2191682606935501, 0.01669989340007305, 0.09467056393623352]",0,0
7217,c8tzl9,"[0.2918696701526642, 0.020629672333598137, -0.0179829690605402, -0.02620997093617916, -0.1420959085226059, -0.6302515864372253, 0.15350370109081268, 0.33089679479599, -0.38970065116882324, -0.3227781355381012]",2,0
7218,c8ov21,"[-0.24773931503295898, -0.22180861234664917, 0.22215636074543, -0.05351142957806587, 0.09664575010538101, 0.020001830533146858, 0.20893889665603638, 0.13690565526485443, -0.29221487045288086, 0.07308285683393478]",2,0
7219,c8l86e,"[-0.1306566745042801, 0.04759084805846214, -0.12989859282970428, -0.07997067272663116, 0.020061956718564034, -0.07633031159639359, 0.05391092598438263, -0.017513658851385117, -0.026379631832242012, 0.062103983014822006]",2,0
7220,c8fttl,"[0.3615158200263977, -0.03594997152686119, 0.08813734352588654, -0.079340860247612, 0.00012446394248399884, -0.2030206173658371, 0.11251258105039597, 0.08796463906764984, -0.0794176310300827, 0.30777883529663086]",0,0
7221,c8fgjj,"[0.1850140541791916, -0.02071976661682129, -0.16824054718017578, -0.0470406748354435, 0.10990820080041885, 0.05010600388050079, -0.2670651376247406, 0.5328762531280518, -0.3767571449279785, 0.010031898505985737]",2,1
7222,c8cmb7,"[0.031396087259054184, 0.05715828388929367, 0.05447526276111603, 0.09964992851018906, 0.239354208111763, -0.35512158274650574, 0.13812962174415588, -0.0922522023320198, -0.020055122673511505, -0.08824680000543594]",2,2
7223,c89dld,"[0.319445937871933, -0.057046078145504, 0.03237317129969597, 0.10259726643562317, 0.024156244471669197, 0.029404928907752037, 0.09941679239273071, 0.4022164046764374, -0.7839655876159668, -0.19615870714187622]",2,2
7224,c85vnk,"[-0.14517715573310852, -0.03612081706523895, -0.03138433024287224, -0.2306591421365738, 0.11488485336303711, 0.012575270608067513, -0.06676851212978363, 0.16453170776367188, -0.27512413263320923, -0.03232599422335625]",2,0
7225,c8205w,"[0.4833970069885254, 0.0696677565574646, -0.4248470366001129, -0.010187814943492413, 0.16293366253376007, 0.13219580054283142, -0.19349640607833862, 0.19593776762485504, -0.46213772892951965, 0.0011686986545100808]",2,0
7226,c7twrw,"[-0.04733138903975487, 0.15051403641700745, -0.708129346370697, -0.02265561744570732, -0.13289904594421387, -0.17154978215694427, 0.12096497416496277, 0.13384170830249786, -0.03714052587747574, -0.711710512638092]",2,0
7227,c7omp9,"[-0.35240069031715393, 0.023062994703650475, -0.06775408983230591, -0.002071320079267025, 0.05622361600399017, 0.10785987973213196, 0.013610903173685074, 0.30401307344436646, -0.2786734402179718, -0.3955761790275574]",2,1
